site;plot;canopy.cover;slope.steepness;tree.richness;location;x;y;tree.species;year;ID;initial.date;date.photo;days;days.fac;initial.mass;remain.mass;removal;deco.raw;deco.adj;deco.EN;deco.MN;deco.FR;deco.JC;rel.remain;remain;loss;prime.deco;fly.prob;ant.prob;both.prob;burried;no.flies;flies_Estimator;no.other;other_Estimator;no.ants;ants_Estimator
B;W11;0,62;21,8;1;1409;14;9;Elaeocarpus glabripetalus;2023;4;28.05.2023;30.05.2023;2;early;373;;0;3,25;3,25;3;4;3;3;0,699467546;261;112;fly;1;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;1409;14;9;Elaeocarpus glabripetalus;2023;4;28.05.2023;01.06.2023;4;late;373;;0;5,25;5,25;5;6;5;5;0,292344143;109;264;fly;1;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;1409;14;9;Elaeocarpus glabripetalus;2023;5;28.05.2023;30.05.2023;2;early;442;;0;2,25;2,25;3;2;2;2;0,846727117;374;68;unknown;0;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;1409;14;9;Elaeocarpus glabripetalus;2023;5;28.05.2023;01.06.2023;4;late;442;;0;5,5;5,5;6;6;5;5;0,249716483;110;332;unknown;0;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;1409;14;9;Elaeocarpus glabripetalus;2023;6;28.05.2023;30.05.2023;2;early;511;;0;3,25;3,25;4;3;3;3;0,699467546;357;154;fly;1;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;1409;14;9;Elaeocarpus glabripetalus;2023;6;28.05.2023;01.06.2023;4;late;511;;0;5,75;5,75;6;6;5;6;0,21144726;108;403;fly;1;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;0514;5;14;Elaeocarpus glabripetalus;2023;7;28.05.2023;30.05.2023;2;early;566;;0;2,75;2,75;3;3;3;2;0,781932048;443;123;unknown;0;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;0514;5;14;Elaeocarpus glabripetalus;2023;7;28.05.2023;01.06.2023;4;late;566;;0;5,75;5,75;6;7;5;5;0,21144726;120;446;unknown;0;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;0514;5;14;Elaeocarpus glabripetalus;2023;8;28.05.2023;30.05.2023;2;early;397;;0;4;4;4;4;4;4;0,548959479;218;179;fly;1;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;0514;5;14;Elaeocarpus glabripetalus;2023;8;28.05.2023;01.06.2023;4;late;397;;0;5,5;5,5;6;6;5;5;0,249716483;99;298;fly;1;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;0514;5;14;Elaeocarpus glabripetalus;2023;9;28.05.2023;30.05.2023;2;early;417;;0;2,5;2,5;3;3;2;2;0,816537096;340;77;unknown;0;0;0;0;400;2,639229807;;;;
B;W11;0,62;21,8;1;0514;5;14;Elaeocarpus glabripetalus;2023;9;28.05.2023;01.06.2023;4;late;417;;0;4,5;4,5;5;5;4;4;0,441338887;184;233;unknown;0;0;0;0;400;2,639229807;;;;
B;X21;0,41;24,6;1;1504;15;4;Machilus grijsii;2023;1;28.05.2023;31.05.2023;3;early;462;;1;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;1504;15;4;Machilus grijsii;2023;1;28.05.2023;03.06.2023;6;late;462;;1;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;1504;15;4;Machilus grijsii;2023;2;28.05.2023;31.05.2023;3;early;499;;1;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;1504;15;4;Machilus grijsii;2023;2;28.05.2023;03.06.2023;6;late;499;;1;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;1504;15;4;Machilus grijsii;2023;3;28.05.2023;31.05.2023;3;early;423;;0;3,5;2,456314348;3;5;3;3;0,822126479;348;75;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;1504;15;4;Machilus grijsii;2023;3;28.05.2023;03.06.2023;6;late;423;;0;5,5;5,5;6;6;5;5;0,249716483;106;317;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;1904;19;4;Machilus grijsii;2023;4;28.05.2023;31.05.2023;3;early;449;;0;4,5;3,456314348;4;4;5;5;0,660702548;297;152;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;1904;19;4;Machilus grijsii;2023;4;28.05.2023;03.06.2023;6;late;449;;;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;1904;19;4;Machilus grijsii;2023;5;28.05.2023;31.05.2023;3;early;486;;0;4;2,956314348;4;4;4;4;0,750002204;365;121;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;1904;19;4;Machilus grijsii;2023;5;28.05.2023;03.06.2023;6;late;486;;;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;1904;19;4;Machilus grijsii;2023;6;28.05.2023;31.05.2023;3;early;421;;0;4,5;3,456314348;4;4;5;5;0,660702548;278;143;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;1904;19;4;Machilus grijsii;2023;6;28.05.2023;03.06.2023;6;late;421;;;;;;;;;;;;;0;0;0;;27;2,781542549;;;;
B;X21;0,41;24,6;1;0903;9;3;Machilus grijsii;2023;7;28.05.2023;31.05.2023;3;early;594;;0;3,5;2,456314348;3;4;3;4;0,822126479;488;106;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;0903;9;3;Machilus grijsii;2023;7;28.05.2023;03.06.2023;6;late;594;;0;5;5;5;5;5;5;0,338961067;201;393;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;0903;9;3;Machilus grijsii;2023;8;28.05.2023;31.05.2023;3;early;417;;0;3,5;2,456314348;4;4;3;3;0,822126479;343;74;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;0903;9;3;Machilus grijsii;2023;8;28.05.2023;03.06.2023;6;late;417;;0;5,25;5,25;5;6;5;5;0,292344143;122;295;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;0903;9;3;Machilus grijsii;2023;9;28.05.2023;31.05.2023;3;early;443;;0;3;1,956314348;3;3;3;3;0,876859304;388;55;fly;1;0;0;0;27;2,781542549;;;;
B;X21;0,41;24,6;1;0903;9;3;Machilus grijsii;2023;9;28.05.2023;03.06.2023;6;late;443;;0;5;5;5;5;5;5;0,338961067;150;293;fly;1;0;0;0;27;2,781542549;;;;
B;X8;0,47;36,2;4;1702;17;2;Idesia polycarpa;2023;1;28.05.2023;30.05.2023;2;early;470;385;0;2,5;2,5;3;3;1;3;0,816537096;384;86;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1702;17;2;Idesia polycarpa;2023;1;28.05.2023;03.06.2023;6;late;470;;0;5,5;5,5;6;5;6;5;0,249716483;117;353;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1702;17;2;Idesia polycarpa;2023;2;28.05.2023;30.05.2023;2;early;498;470;0;2,25;2,25;2;2;3;2;0,846727117;422;76;fly;1;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1702;17;2;Idesia polycarpa;2023;2;28.05.2023;03.06.2023;6;late;498;;0;5,75;5,75;6;6;6;5;0,21144726;105;393;fly;1;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1702;17;2;Idesia polycarpa;2023;3;28.05.2023;30.05.2023;2;early;425;373;0;2,5;2,5;3;3;2;2;0,816537096;347;78;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1702;17;2;Idesia polycarpa;2023;3;28.05.2023;03.06.2023;6;late;425;;0;5,25;5,25;5;6;5;5;0,292344143;124;301;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1907;19;7;Idesia polycarpa;2023;4;28.05.2023;30.05.2023;2;early;515;441;0;1,5;1,5;2;2;1;1;0,913524953;470;45;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1907;19;7;Idesia polycarpa;2023;4;28.05.2023;03.06.2023;6;late;515;;0;5,666666667;5,666666667;;6;6;5;0,223707363;115;400;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1907;19;7;Idesia polycarpa;2023;5;28.05.2023;30.05.2023;2;early;440;380;0;2,5;2,5;3;3;2;2;0,816537096;359;81;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1907;19;7;Idesia polycarpa;2023;5;28.05.2023;03.06.2023;6;late;440;;0;5,666666667;5,666666667;6;;6;5;0,223707363;98;342;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1907;19;7;Idesia polycarpa;2023;6;28.05.2023;30.05.2023;2;early;544;483;0;1,5;1,5;2;2;1;1;0,913524953;497;47;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1907;19;7;Idesia polycarpa;2023;6;28.05.2023;03.06.2023;6;late;544;;0;6;6;7;;5;6;0,177654142;97;447;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1509;15;9;Meliosma flexuosa;2023;7;28.05.2023;30.05.2023;2;early;449;388;0;2,75;2,75;3;3;3;2;0,781932048;351;98;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1509;15;9;Meliosma flexuosa;2023;7;28.05.2023;03.06.2023;6;late;449;;0;5,75;5,75;6;6;6;5;0,21144726;95;354;unknown;0;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1509;15;9;Meliosma flexuosa;2023;8;28.05.2023;30.05.2023;2;early;475;436;0;2,25;2,25;3;2;2;2;0,846727117;402;73;fly;1;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1509;15;9;Meliosma flexuosa;2023;8;28.05.2023;03.06.2023;6;late;475;;0;5,25;5,25;6;6;4;5;0,292344143;139;336;fly;1;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1509;15;9;Meliosma flexuosa;2023;9;28.05.2023;30.05.2023;2;early;497;479;0;1,25;1,25;2;1;1;1;0,929140013;462;35;fly;1;0;0;0;58;2,803952963;;;;
B;X8;0,47;36,2;4;1509;15;9;Meliosma flexuosa;2023;9;28.05.2023;03.06.2023;6;late;497;;0;6,666666667;6,666666667;7;7;6;;0,108265132;54;443;fly;1;0;0;0;58;2,803952963;;;;
B;Y11;0,74;36,7;16;0308;3;8;Manglietia yuyuanensis;2023;1;28.05.2023;30.05.2023;2;early;394;395;0;1;1;1;1;1;1;0,942114083;371;23;unknown;0;0;0;0;60;2,380976543;;;;
B;Y11;0,74;36,7;16;0308;3;8;Manglietia yuyuanensis;2023;1;28.05.2023;04.06.2023;7;late;394;;;;;;;;;;;;;0;0;0;;60;2,380976543;;;;
B;Y11;0,74;36,7;16;0308;3;8;Manglietia yuyuanensis;2023;2;28.05.2023;30.05.2023;2;early;437;436;0;1;1;;1;1;1;0,942114083;412;25;unknown;0;0;0;0;60;2,380976543;;;;
B;Y11;0,74;36,7;16;0308;3;8;Manglietia yuyuanensis;2023;2;28.05.2023;04.06.2023;7;late;437;;;;;;;;;;;;;0;0;0;;60;2,380976543;;;;
B;Y11;0,74;36,7;16;0308;3;8;Manglietia yuyuanensis;2023;3;28.05.2023;30.05.2023;2;early;478;472;0;1;1;1;1;1;1;0,942114083;450;28;unknown;0;0;0;0;60;2,380976543;;;;
